text,label
দাজ্জালের এক চোখ হাতে😜টেটু হাত💪 আপনি একজন মুসলিম ভাই নিজের ধর্মের উপর আঘাত কইরেন না⚠️🕋,0.0
পালতু নাটক,0.0
নামাজের উপদেশ টা খুব ভালো ছিলো,1.0
সাউন্ডস এ ভাল সমস্যা,0.0
লাস্টের দিক টা অসাধারণ ইমোশনাল,1.0
বাহ্ খুব সুন্দর হইছে,1.0
সাউন্ড সিস্টেম ভালো হয় নাই,0.0
খুব ভাল একটা বার্তা পেলামধন্যবাদ পুরো টিম কে নিশো আসক্ত ,1.0
দারুন হয়েছে ভাই,1.0
এটা হাইস্যকর,0.0
এই নাটক টা দেখে কিছু শিখতে পারি না হুদা কামে ৪০ মিনিট বিপলে গেলো এমনকি কোনো বিনোদন ও পাই না,0.0
পুরাই ফালতু একটা নাটক,0.0
দু জনেরই অাভিনয় অনেক সুন্দর হয়ছে ধন্যবাদ,1.0
অসাধারণ একটা শিক্ষনীয় নাটক,1.0
অপূর্ব ভাইয়ের প্রোপজটা খুবই অসাধারণ ছিল আর খালেদ ভাই এর মূল বচন জীবন তো একটাই ,1.0
নামাজে উতসাহিত করাটা ভালো লাগলো ভাই,1.0
নিশো তোমায় অনেক অনেক ভালোবাসি,1.0
শাহনাজ খুশি বয়সে একটু বড় হলেও নাটকের সব কিছু খুব সুন্দর ভাবে পরিচালনা করেন,1.0
বস্ এর ভক্তরা শুধু লাইক দেন,1.0
ভালো লাগার মতোই  যেমন,1.0
একটা নাট্য কেন এতো সুন্দর হইতে হবে,1.0
অসাধারণ নাটককোনো তুলনা নাইশামিম ভাই আর সাজ্জাদ ভাই সুপার,1.0
কি নাটক দেখলাম মাইরি পুরাই কাও হয়ে গেলাম,0.0
সত্যিকার প্রথম ভালবাসা কোনদিন ভুলার না,1.0
এটাই স্বাভাবিক ভাবেই প্রশ্ন আমরা যারা  এই ভালো কাজটিকরতে পারি শুধু মাত্র একটু সাপোর্ট ,1.0
কেমন নায়ক কি অভিনয় করে বউরে কিছু বলে না,0.0
লাস্ট মোমেন্টস অনেক কষ্টের ছিল কি হবে সন্তানের এতো বড় বড় ডিগ্রি অর্জন করে শেষ সময়ে মা বাবার সেবা না করতে পারলে তাই সন্তান কে ইংলিশ মিডিয়ামে না দিয়ে ইসলামী শিক্ষায় শিক্ষিত করুন আল্লাহ আমাদের সবাইকে সঠিক পথে চলার তৌফিক দিন আমিন,1.0
